100169	133 abal|1 achou|1 acord|1 afast|1 alegr|1 alvo|1 amarr|1 amist|1 aniversari|1 anos|1 apart|1 após|2 argentin|1 atac|1 belmir|1 bol|1 brasileir|3 brig|1 campeonat|1 cat|1 cerc|1 chut|2 chuv|1 coleg|1 comec|1 companheir|1 complet|1 confusã|2 consegu|1 continu|1 contr|1 convoc|1 cox|1 curios|1 deix|1 desentend|1 deu|1 dia|3 diant|1 discussã|1 disput|1 dois|1 duas|1 durant|1 eduard|2 empurrõ|1 enfrent|1 envolv|1 equip|1 esquerd|1 exager|1 fal|1 farinh|1 federal|1 feir|1 fic|2 hor|1 internacional|1 jogador|2 lesã|1 man|1 marcel|3 menez|1 nacional|1 nest|2 neym|3 ninguém|1 novembr|1 ocorr|1 onde|1 orig|1 ovos|1 passaport|1 pel|1 perd|1 pior|1 plen|1 políc|1 porqu|1 port|1 posiçã|2 potênc|1 precis|1 quis|1 realiz|1 recent|1 rei|1 renov|1 reserv|1 sáb|1 sant|3 satisf|1 seleçã|2 seman|1 ser|1 sext|1 situaçã|1 sonh|1 técnic|1 tim|1 tir|1 títul|1 tornei|1 trat|1 trav|1 trein|2 troc|1 vai|1 viaj|1 vil|1 vitór|1 volt|1 xing|1
100236	92 águ|1 alvinegr|1 amarr|2 ameniz|1 aniversari|1 antes|1 atac|1 bol|1 brig|3 brincadeir|3 camp|1 chut|2 cim|1 coleg|1 comec|1 comemor|1 companheir|1 contr|1 convoc|1 deix|1 direçã|1 dirig|1 discussã|1 diss|1 eduard|3 entant|1 escap|1 farinh|1 federal|1 feir|1 feit|1 forc|1 gost|1 grup|1 hotel|1 imobiliz|1 inter|1 irrit|2 jog|2 jogador|1 jov|1 lev|1 lov|1 machuc|1 manhã|1 marcel|4 nest|1 neym|4 ovad|1 ovos|1 par|1 passaport|1 pod|1 políc|1 present|1 principal|1 rapid|1 recant|1 renov|1 repreend|1 respons|1 sant|1 segu|1 seleçã|1 sext|2 tent|1 termin|2 terr|1 tradicional|1 trav|2 trein|1 vésp|1 vez|1
100263	93 águ|1 alvinegr|1 amarr|2 ameniz|1 amist|1 aniversari|1 aniversári|1 antes|1 argentin|1 astro|1 atac|2 bol|1 brasileir|1 brig|2 brincadeir|1 camp|1 centr|1 chut|2 cim|1 comec|2 comemor|1 companheir|2 convoc|1 deix|1 dentr|1 dia|1 direçã|1 dirig|1 discussã|1 diss|1 doh|1 embarc|1 entã|1 entant|1 escap|1 farinh|1 federal|1 fic|1 forc|1 grup|1 hotel|1 irrit|2 jog|1 lateral|1 lev|1 lov|2 machuc|1 marcel|3 nest|1 neym|4 ovad|1 ovos|1 par|1 passaport|1 pod|2 políc|1 present|1 principal|1 qat|1 rapid|1 recant|1 renov|1 repreend|1 respons|1 segur|1 seleçã|2 ser|1 sext|1 tent|1 termin|1 terr|1 tim|1 tradicional|1 trav|2 treinament|1 vez|1 volt|1
1002717	93 120|1 2008|1 225|1 28ª|1 acat|1 acus|2 administr|1 andré|1 anteont|1 blecaut|1 câm|1 cas|1 chef|1 chefi|2 civil|2 comparec|1 comun|1 concluíd|1 cpi|1 daí|1 dec|2 deleg|1 deput|1 desativ|1 det|1 dias|2 diretor|1 durant|1 encaminh|1 entã|1 estadual|2 felipp|1 ferreir|1 fic|1 freix|1 gabinet|1 grup|1 indic|1 inform|1 jacarepagu|1 janeir|1 jorg|1 licenc|2 luís|1 mandat|1 marcel|1 marth|1 mes|1 milíc|2 ministéri|1 mort|1 municipal|1 oper|1 outr|1 paramilit|1 part|1 pass|1 ped|2 pesso|1 planej|1 pmdb|1 políc|2 porém|1 pres|1 presid|1 president|1 psol|1 públic|1 realiz|1 remuner|1 rio|2 roch|1 seman|1 sessã|1 silv|1 suspens|1 titul|1 trint|1 validad|1 vereador|3
100337	133 abal|1 achou|1 acord|1 afast|1 alegr|1 alvo|1 amarr|1 amist|1 aniversari|1 anos|1 apart|1 após|2 argentin|1 atac|1 atlet|1 belmir|1 bol|1 brasileir|3 brig|1 campeonat|1 cat|1 cerc|1 chut|2 chuv|1 coleg|1 comec|1 companheir|1 complet|1 confusã|2 consegu|1 continu|1 contr|1 convoc|1 cox|1 curios|1 deix|1 desentend|1 deu|1 dia|3 diant|1 discussã|1 disput|1 dois|1 duas|1 durant|1 eduard|2 empurrõ|1 enfrent|1 envolv|1 equip|1 esquerd|1 exager|1 fal|1 farinh|1 federal|1 feir|1 fic|2 hor|1 internacional|1 jogador|1 lesã|1 man|1 marcel|3 menez|1 nacional|1 nest|2 neym|3 ninguém|1 novembr|1 ocorr|1 onde|1 orig|1 ovos|1 passaport|1 pel|1 perd|1 pior|1 plen|1 políc|1 porqu|1 port|1 posiçã|2 potênc|1 precis|1 quis|1 realiz|1 recent|1 rei|1 renov|1 reserv|1 sáb|1 sant|3 satisf|1 seleçã|2 seman|1 ser|1 sext|1 situaçã|1 sonh|1 técnic|1 tim|1 tir|1 títul|1 tornei|1 trat|1 trav|1 trein|2 troc|1 vai|1 viaj|1 vil|1 vitór|1 volt|1 xing|1
100347	139 16h|1 32ª|1 afirm|1 agor|1 aind|1 alegr|1 altern|1 amist|1 apes|2 após|1 apress|1 argentin|1 atac|1 atlet|1 atlét|1 bastant|1 batalhã|1 brasileir|2 campeonat|1 carr|1 ced|1 centr|1 cerc|1 cham|1 chanc|1 cheg|1 club|1 comand|1 comemor|1 coment|1 conced|1 confusã|1 conhec|1 contr|1 convoc|2 decid|1 deix|1 deleg|1 depoiment|1 dest|2 deu|1 dia|1 diz|1 doh|1 dorival|1 dribl|1 durant|1 encar|1 enquant|1 entrav|1 entrev|1 envolv|1 esper|1 estar|1 expect|1 federal|1 feir|1 feliz|2 fiqu|1 grand|1 grup|1 hoj|1 hor|1 imprens|1 internacional|1 jog|2 jogador|2 júnior|1 junt|1 just|1 limit|2 list|1 local|1 log|1 man|1 manhã|1 marc|1 menez|1 nacional|1 nest|1 neym|2 nov|2 obtev|1 onde|1 passaport|1 paul|1 pel|1 polêm|1 políc|1 port|2 prédi|1 prepar|1 presenc|1 qat|1 quer|1 regulariz|1 rei|1 reintegr|1 repórt|1 restant|1 rod|1 sáb|1 sant|4 seg|1 seleçã|1 sext|2 sid|1 sucess|1 tard|1 técnic|2 tent|1 ter|3 tim|1 tom|1 trabalh|1 trat|1 trein|2 vai|1 vam|1 viaj|1
100457	170 -->|1 16h|1 32ª|1 afirm|1 agor|1 aind|1 alegr|1 além|1 altern|1 alvinegr|2 amist|1 apes|1 após|2 apress|1 argentin|2 arquirrival|1 atac|3 atlet|1 atlét|1 bastant|1 brasil|1 brasileir|2 burocrát|1 camis|1 carr|1 ced|1 centr|1 cham|2 chanc|1 cheg|1 club|1 comand|1 comemor|2 coment|1 conced|1 convoc|5 deix|1 deleg|1 depoiment|1 dest|2 deu|1 dia|2 discussã|1 disput|1 diz|2 doh|1 dorival|1 dribl|1 encar|1 enfrent|2 enquant|1 entrar|1 entrav|1 entrev|1 envolv|2 esper|1 esport|1 estar|1 expect|2 federal|2 feir|2 feliz|2 fic|1 figur|1 fiqu|1 font|1 grand|1 hoj|1 hor|1 imprens|1 internacional|1 jog|1 jogador|1 jov|1 júnior|1 junt|1 limit|1 list|1 local|2 log|1 mal|1 man|2 manhã|1 marc|2 marcel|1 menez|1 nest|1 neym|2 notíc|1 nov|2 novembr|1 obtev|1 onde|1 passaport|1 paul|1 pel|2 pois|1 polêm|1 políc|2 porqu|1 port|2 prepar|1 pretend|1 próxim|1 qat|1 quer|1 questõ|1 regulariz|1 rei|2 restant|1 rod|1 sab|1 sáb|1 sant|4 seg|1 seleçã|2 sext|2 sid|1 sobr|2 sucess|1 tard|1 técnic|1 tent|1 ter|2 terr|1 tim|1 trabalh|1 trat|1 trein|1 treinament|1 vam|1 viaj|1 volt|1
100949	71 2010|1 acab|1 aeroport|1 além|1 armaçõ|2 ator|1 atrás|1 avó|1 bet|1 capítul|1 clar|1 cont|1 corr|1 currícul|1 denunc|1 dest|1 dias|1 diretor|1 dois|1 estar|1 fernand|1 fic|1 fred|1 fug|1 gerald|1 gianecchin|1 interpret|1 investig|2 joi|1 jovan|1 marian|1 mir|1 montenegr|1 nikolic|1 noiv|1 nov|1 outr|1 part|1 particip|1 passion|1 pec|1 peg|1 pensã|1 personag|1 pod|1 pois|1 políc|1 procur|1 ram|1 recent|1 renom|1 revel|1 reynald|1 roub|1 sáb|1 sbt|1 send|1 soluçã|1 sucess|1 teatr|1 ter|1 tony|1 tot|1 tram|1 vend|1 véu|1 vilã|1 vilãdepo|1 ximen|1
1009524	475 17h50|1 18h15|1 19h20|1 20h50|1 abner|6 acod|1 acord|2 açucen|5 acus|1 ajud|3 alguém|1 alguns|1 alianc|1 alic|3 alter|1 ameac|1 amor|1 ampar|1 analis|1 andré|1 antôn|1 apoi|1 aquil|1 arac|3 arma|1 arquiv|4 arras|1 assopr|3 assust|1 atend|1 august|4 avis|4 banc|1 banqueir|1 bar|1 barã|2 bart|1 bat|1 beij|1 bel|2 benvind|1 bib|2 bilhet|1 boat|1 brac|1 cadelinh|1 când|1 cangaceir|1 capitã|1 capítul|5 captur|1 carlot|1 carolin|1 cas|5 cecíl|1 cel|2 cesár|2 cham|1 claric|1 colheit|1 com|2 comand|1 coment|4 conclu|1 confess|1 conseg|2 consol|1 constat|1 cont|4 contr|1 conv|1 convenc|1 convers|1 convid|1 coraçã|3 cordel|3 cortez|6 crianc|1 crimin|1 cruz|1 cuid|1 dã|1 daisy|1 decid|2 deix|1 demit|1 descobr|3 desconf|1 desesp|1 dev|1 devolv|2 dinheir|3 direit|1 distânc|1 dív|1 document|2 don|1 dor|1 dougl|2 dud|3 dulc|2 ediçã|1 efraim|2 emagrec|1 emissor|1 empreg|1 encant|3 encontr|2 ensin|1 entreg|4 escritóri|1 esper|1 euzébi|1 everton|1 exib|1 fabíol|3 fal|4 fals|1 famíl|1 farid|1 fascin|1 faust|1 fazend|2 federal|1 fern|1 fic|6 filh|5 fog|1 form|1 fracass|1 francisc|1 frent|1 fug|1 gabin|1 galã|1 gambo|2 gasolin|1 gild|1 glob|4 guard|1 guilherm|3 henriqu|3 heranc|1 herculan|7 hósped|1 ícar|2 imagens|1 implic|1 ináci|3 incêndi|3 incentiv|1 inês|1 inic|1 insensat|3 insist|1 interrog|1 intrig|1 irrit|1 januári|1 jesuín|3 joã|2 josu|3 júl|4 laboratóri|1 lei|1 leil|2 lembr|1 léo|1 lev|4 líd|1 madonn|2 mal|1 malhaçã|4 manifest|1 mar|2 márc|1 marin|1 mat|1 mei|1 menin|1 miguezim|1 milton|1 minerv|2 mord|3 mostr|1 naom|1 natali|5 nervos|1 nidinh|1 noiv|1 nom|1 norm|2 notíc|1 nov|1 novel|5 oferec|2 onde|2 osé|1 ouv|2 padr|1 pag|1 pai|1 papagai|1 part|1 pass|1 patáci|3 ped|4 pedr|2 pens|1 perceb|1 perd|1 pesadel|1 pimentel|1 plan|1 políc|2 possível|1 prefeit|2 prefeitur|1 pres|1 present|2 presídi|1 pression|1 princes|2 procur|2 program|1 proteçã|1 provoc|1 public|4 públic|1 quer|1 raf|2 rebeliã|1 recarreg|1 receb|3 reconcil|1 reconhec|2 reivind|1 rejeit|2 rend|1 resolv|1 respons|1 revel|1 ron|1 ross|1 roub|2 sab|2 sáb|1 sair|2 salv|1 seg|1 ser|2 show|3 sobr|7 socorr|2 sond|1 sozinh|1 spa|1 suger|1 sujeit|1 sum|1 sumic|1 surg|1 suspeit|2 téinh|1 telefonem|1 tent|4 ternurinh|1 timót|1 tod|1 tom|1 tonic|1 tufik|1 úrsul|3 vai|1 vanglor|1 vej|3 ver|1 verif|1 vil|1 ving|1 virtuos|3 vitór|1 wagn|4 xavi|1 zariguim|3
1009565	94 agent|2 ameac|1 antes|1 apont|1 arac|4 arma|1 ating|1 bal|1 band|1 bandidon|1 borrach|1 bot|1 brig|1 cabec|1 cad|1 capítul|1 celul|1 cen|1 cerc|1 cheg|1 claudet|1 control|1 convenc|1 convers|1 coraçã|1 cort|1 cristian|1 decisã|1 deflagr|1 detent|1 diretor|2 domin|1 eletriz|1 enfermeir|2 engan|1 entã|1 entant|1 entram|1 entreg|1 faz|1 fic|1 fri|1 fug|2 furios|1 garant|1 gatilh|1 gláuc|1 glob|1 glor|1 hoj|1 imped|1 insensat|1 insufl|1 local|1 marginal|1 mat|2 norm|4 oliveir|1 outr|2 páti|1 penitenciár|1 perceb|1 pir|1 políc|1 presídi|2 promet|1 pux|1 rebeliã|1 refém|1 rio|1 rodrigu|1 rost|1 sang|1 segu|1 ser|1 simul|1 tent|2 transfer|2 vai|1
